	target_1	target_2	interface	energy	time
4530	7qj6E	3oe8A	1y74AD	-14.086	2023-08-05 03:55:08
4531	7qj6E	3oe8A	2vqgAI	-10.592	2023-08-05 03:55:08
4532	7qj6E	3oe8A	3k1sBI	-9.754	2023-08-05 03:55:08
4533	7qj6E	3oe8C	2vqgAI	-10.862	2023-08-05 03:55:08
4534	7qj6E	3oe8C	3k1sBI	-11.553	2023-08-05 03:55:08
4535	7qj6E	4rwsA	2vqgAI	-19.441	2023-08-05 03:55:08
4536	7qj6E	5zcsE	2plrAB	-18.397	2023-08-05 03:55:08
4537	7qj6E	5zcsE	3t48AB	-10.312	2023-08-05 03:55:08
4538	7qj6E	6zwmE	3iqcAB	-8.338	2023-08-05 03:55:08
4539	7tvbA	2z6hA	2fjkAD	-19.853	2023-08-05 03:55:08
4540	1dd1B	2zoqA	1gulFG	-14.329	2023-08-05 03:55:08
4541	1il8A	4e3cF	2humAB	-6.132	2023-08-05 03:55:08
4542	1il8A	4e3cF	3pm9AD	-8.58	2023-08-05 03:55:08
4543	1il8A	4kikB	2ikbAC	-7.255	2023-08-05 03:55:08
4544	2h96A	7qj6E	2ofjBC	-11.028	2023-08-05 03:55:08
4545	1qe6D	4e3cB	2humAB	-5.002	2023-08-05 03:55:08
4546	1qe6D	4e3cF	3pm9AD	-15.165	2023-08-05 03:55:08
4547	4bkxB	7qj6E	3r9vAB	-6.28	2023-08-05 03:55:08
4548	4e3cA	1il8A	2yqyAB	-9.809	2023-08-05 03:55:08
4549	4e3cB	1il8A	2humAB	-12.944	2023-08-05 03:55:08
4550	4e3cB	1il8A	2yqyAB	-8.573	2023-08-05 03:55:08
4551	4e3cF	1il8A	2yqyAB	-6.355	2023-08-05 03:55:08
4552	4kikB	1il8A	3pm9AD	-5.259	2023-08-05 03:55:08
4553	4kikB	1qe6D	3pm9AD	-11.061	2023-08-05 03:55:08
4554	4rwsA	7qj6E	2w2uAB	-5.761	2023-08-05 03:55:08
4555	4rwsA	7qj6E	3jrsBC	-8.242	2023-08-05 03:55:08
4556	4rwsA	7qj6E	3ph0AC	-11.558	2023-08-05 03:55:08
4557	2z6hA	7tvbA	1yafAC	-11.872	2023-08-05 03:55:08
4558	5zcsE	7p1hB	1udrCD	-13.828	2023-08-05 03:55:08
4559	5zcsE	7p1hB	1wwpAB	-10.859	2023-08-05 03:55:08
4560	3oduA	7qj6E	2dt7AB	-14.155	2023-08-05 03:55:08
4561	3oduA	7qj6E	3df6AC	-10.204	2023-08-05 03:55:08
4562	3oduB	7qj6E	2dt7AB	-20.174	2023-08-05 03:55:08
4563	3oduB	7qj6E	3pkzEF	-17.458	2023-08-05 03:55:08
4564	3oe0A	7qj6E	2w2uAB	-11.893	2023-08-05 03:55:08
4565	3oe0A	7qj6E	3fxdAB	-16.519	2023-08-05 03:55:08
4566	3oe8A	7qj6E	2vqgAI	-13.849	2023-08-05 03:55:08
4567	3oe8A	7qj6E	3dxdAC	-5.544	2023-08-05 03:55:08
4568	3oe8A	7qj6E	3egqAB	-24.376	2023-08-05 03:55:08
4569	3oe8B	7qj6E	3fxdAB	-25.312	2023-08-05 03:55:08
4570	3oe8C	7qj6E	2vqgAI	-12.352	2023-08-05 03:55:08
4571	3oe8C	7qj6E	3fxdAB	-17.814	2023-08-05 03:55:08
4572	2uzkA	7b3kA	2d9sAB	-11.718	2023-08-05 03:44:38
4573	6yhiA	2k86A	2pg4AB	-19.761	2023-08-05 03:44:38
4574	6qvwA	2uzkA	1qynBC	-6.935	2023-08-05 03:44:19
4575	3kexA	1kswA	1fvrAB	-11.847	2023-08-05 03:44:19
4576	3kexA	1kswA	1m7nAB	-7.308	2023-08-05 03:44:19
4577	3kexA	1kswA	1p4oAB	-8.344	2023-08-05 03:44:19
4578	3kexA	1kswA	2hw6AB	-9.719	2023-08-05 03:44:19
4579	3kexA	1kswA	2xynAB	-7.411	2023-08-05 03:44:19
4580	3kexA	1kswA	3bprAB	-7.729	2023-08-05 03:44:19
4581	3kexA	1kswA	3d7uAB	-13.897	2023-08-05 03:44:19
4582	3kexA	1kswA	3kulAB	-6.925	2023-08-05 03:44:19
4583	3kexA	1kswA	3nsvBC	-16.958	2023-08-05 03:44:19
4584	3kexA	1y57A	1fvrAB	-5.217	2023-08-05 03:44:19
4585	3kexA	1y57A	2fb8AB	-20.055	2023-08-05 03:44:19
4586	3kexA	1y57A	2hw6AB	-14.68	2023-08-05 03:44:19
4587	3kexA	1y57A	2xynAB	-9.131	2023-08-05 03:44:19
4588	3kexA	1y57A	3a60AB	-13.942	2023-08-05 03:44:19
4589	3kexA	1y57A	3bprAB	-11.621	2023-08-05 03:44:19
4590	3kexA	1y57A	3d7uAB	-8.578	2023-08-05 03:44:19
4591	3kexA	1y57A	3dqwBD	-15.599	2023-08-05 03:44:19
4592	3kexA	1y57A	3kulAB	-11.983	2023-08-05 03:44:19
4593	3kexA	1y57A	3miyAB	-9.223	2023-08-05 03:44:19
4594	3kexA	1y57A	3nsvBC	-15.729	2023-08-05 03:44:19
4595	3kexA	1y57A	3p86AB	-12.029	2023-08-05 03:44:19
4596	3oe0A	5vvcD	1g6uAB	-23.141	2023-08-05 03:44:19
4597	3oe0A	5vvcD	2z3rGK	-16.303	2023-08-05 03:44:19
4598	3q01A	1qqgB	2j9iEJ	-8.487	2023-08-05 03:44:19
4599	3q01B	1qqgB	2xguAB	-11.579	2023-08-05 03:44:19
4600	3q05A	1qqgB	3l7lBD	-10.875	2023-08-05 03:44:19
4601	3q05B	1qqgB	2j9iEJ	-6.701	2023-08-05 03:44:19
4602	4zdrA	1p6sA	2dc3AB	-7.196	2023-08-05 03:44:19
4603	2uzkA	3co6C	2uzkAC	-15.219	2023-08-05 03:44:19
4604	2uzkA	6qvwA	2uzkAC	-9.569	2023-08-05 03:44:19
4605	2wtkC	1gzkA	1mruAB	-13.723	2023-08-05 03:44:19
4606	2wtkC	1gzkA	1p4oAB	-5.427	2023-08-05 03:44:19
4607	2wtkC	1gzkA	1yrpAB	-9.225	2023-08-05 03:44:19
4608	2wtkC	1gzkA	1zy4AB	-7.584	2023-08-05 03:44:19
4609	2wtkC	1gzkA	2hw6AB	-6.839	2023-08-05 03:44:19
4610	2wtkC	1gzkA	3a60AB	-6.719	2023-08-05 03:44:19
4611	2wtkC	1gzkA	3c4eBC	-7.972	2023-08-05 03:44:19
4612	2wtkC	1gzkA	3dakAD	-6.86	2023-08-05 03:44:19
4613	2wtkC	1gzkA	3p86AB	-9.089	2023-08-05 03:44:19
4614	2wtkC	3d0eA	1yrpAB	-9.342	2023-08-05 03:44:19
4615	2wtkC	3d0eA	1zxeAE	-10.235	2023-08-05 03:44:19
4616	2wtkC	3d0eA	2fb8AB	-6.85	2023-08-05 03:44:19
4617	2wtkC	3d0eA	2qg5AB	-5.96	2023-08-05 03:44:19
4618	2wtkC	3d0eA	3dakAD	-10.789	2023-08-05 03:44:19
4619	2wtkC	3d0eA	3p86AB	-16.704	2023-08-05 03:44:19
4620	3d0eA	2wtkC	1yrpAB	-6.402	2023-08-05 03:44:19
4621	3d0eA	2wtkC	2fb8AB	-18.919	2023-08-05 03:44:19
4622	3d0eA	2wtkC	2h34AB	-8.347	2023-08-05 03:44:19
4623	3d0eA	2wtkC	2qg5AB	-13.383	2023-08-05 03:44:19
4624	3d0eA	2wtkC	3orxAD	-13.194	2023-08-05 03:44:19
4625	2o61B	4ec4A	2g18AJ	-9.167	2023-08-05 03:44:19
4626	5vvcD	3oduB	2nsiBC	-23.527	2023-08-05 03:44:19
4627	5vvcD	3oduB	3gk0FG	-8.094	2023-08-05 03:44:19
4628	5vvcD	3oe0A	1g6uAB	-28.81	2023-08-05 03:44:19
4629	5vvcD	4rwsA	1g6uAB	-18.02	2023-08-05 03:44:19
4630	8f2hA	1qqgB	3l7lBD	-15.784	2023-08-05 03:44:19
4631	1qqgB	1olgA	3cvfAD	-14.07	2023-08-05 03:44:19
4632	1qqgB	3q01A	2j9iEJ	-11.746	2023-08-05 03:44:19
4633	1qqgB	3q01B	3cvfAD	-12.135	2023-08-05 03:44:19
4634	1qqgB	3q05B	3l7lBD	-8.354	2023-08-05 03:44:19
4635	1qqgB	7bwnD	3ph1AB	-11.202	2023-08-05 03:44:19
4636	1qqgB	7bwnD	3t1tAB	-8.784	2023-08-05 03:44:19
4637	1qqgB	8f2hA	3l7lBD	-19.424	2023-08-05 03:44:19
4638	1y57A	2l9uB	2abmAE	-17.745	2023-08-05 03:44:19
4639	1y57A	3kexA	1fvrAB	-12.103	2023-08-05 03:44:19
4640	1y57A	3kexA	1k9aBC	-5.262	2023-08-05 03:44:19
4641	1y57A	3kexA	2hw6AB	-9.166	2023-08-05 03:44:19
4642	1y57A	3kexA	2jivAB	-14.241	2023-08-05 03:44:19
4643	1y57A	3kexA	2xynAB	-13.694	2023-08-05 03:44:19
4644	1y57A	3kexA	3a60AB	-14.621	2023-08-05 03:44:19
4645	1y57A	3kexA	3bbtBD	-5.772	2023-08-05 03:44:19
4646	1y57A	3kexA	3kulAB	-12.309	2023-08-05 03:44:19
4647	1y57A	3kexA	3p86AB	-15.095	2023-08-05 03:44:19
4648	1gzkA	2wtkC	1p4oAB	-10.247	2023-08-05 03:44:19
4649	1gzkA	2wtkC	2fb8AB	-11.33	2023-08-05 03:44:19
4650	1gzkA	2wtkC	2jamAB	-10.673	2023-08-05 03:44:19
4651	1gzkA	2wtkC	3a60AB	-9.633	2023-08-05 03:44:19
4652	1kswA	3kexA	1fvrAB	-16.724	2023-08-05 03:44:19
4653	1kswA	3kexA	1m7nAB	-9.835	2023-08-05 03:44:19
4654	1kswA	3kexA	2bmcEF	-9.302	2023-08-05 03:44:19
4655	1kswA	3kexA	2xynAB	-13.137	2023-08-05 03:44:19
4656	1kswA	3kexA	3a60AB	-14.606	2023-08-05 03:44:19
4657	1kswA	3kexA	3dakAD	-5.274	2023-08-05 03:44:19
4658	1kswA	3kexA	3kulAB	-13.317	2023-08-05 03:44:19
4659	1olgA	1qqgB	2rlfAB	-10.108	2023-08-05 03:44:19
4660	2l9uA	1y57A	3fu1AB	-16.777	2023-08-05 03:44:19
4661	2l9uA	1y57A	3n1eAB	-15.937	2023-08-05 03:44:19
4662	2l9uA	1y57A	3txqDG	-11.9	2023-08-05 03:44:19
4663	2l9uB	1y57A	1ylmAB	-14.805	2023-08-05 03:44:19
4664	2l9uB	1y57A	2abmAE	-7.835	2023-08-05 03:44:19
4665	2l9uB	1y57A	3txqDG	-12.445	2023-08-05 03:44:19
4666	1owtA	2uzkA	1qynBC	-8.23	2023-08-05 03:38:13
4667	1t2kC	1olgA	1g6uAB	-18.234	2023-08-05 03:35:47
4668	1t2kC	1olgA	1htmDF	-16.327	2023-08-05 03:35:47
4669	1t2kC	1olgA	1ykeCD	-15.473	2023-08-05 03:35:47
4670	1t2kC	1olgA	2ba2BC	-18.404	2023-08-05 03:35:47
4671	1t2kC	1olgA	2efcAC	-16.677	2023-08-05 03:35:47
4672	1t2kC	1olgA	2geyAD	-10.989	2023-08-05 03:35:47
4673	1t2kC	1olgA	2gyqAB	-15.3	2023-08-05 03:35:47
4674	1t2kC	1olgA	2jd7CY	-17.735	2023-08-05 03:35:47
4675	1t2kC	1olgA	3breAB	-13.899	2023-08-05 03:35:47
4676	1t2kC	1olgA	3mf0AB	-20.215	2023-08-05 03:35:47
4677	1t2kC	1olgA	3mq9AD	-18.796	2023-08-05 03:35:47
4678	1t2kC	1olgA	3zrwAB	-9.534	2023-08-05 03:35:47
4679	1t2kC	1unpA	1yo7AB	-8.197	2023-08-05 03:35:47
4680	1t2kC	1unpA	2eiaAB	-12.373	2023-08-05 03:35:47
4681	1t2kC	1unpA	3omeAF	-14.968	2023-08-05 03:35:47
4682	1t2kC	3q01A	1g6uAB	-22.931	2023-08-05 03:35:47
4683	1t2kC	3q01A	2eiaAB	-12.283	2023-08-05 03:35:47
4684	1t2kC	3q01A	3bccEJ	-22.503	2023-08-05 03:35:47
4685	1t2kC	3q01B	1dchFH	-11.98	2023-08-05 03:35:47
4686	1t2kC	3q01B	1g6uAB	-15.124	2023-08-05 03:35:47
4687	1t2kC	3q01B	1mdyAB	-18.417	2023-08-05 03:35:47
4688	1t2kC	3q01B	2efcAC	-13.983	2023-08-05 03:35:47
4689	1t2kC	3q01B	3pkzEG	-11.38	2023-08-05 03:35:47
4690	1t2kC	3q01B	3r39AB	-25.376	2023-08-05 03:35:47
4691	1t2kC	3q05B	1dchFH	-15.462	2023-08-05 03:35:47
4692	1t2kC	3q05B	2bcoAB	-7.119	2023-08-05 03:35:47
4693	1t2kC	3q05B	2rlfBC	-7.247	2023-08-05 03:35:47
4694	1t2kC	5hp0A	2c9nYZ	-25.968	2023-08-05 03:35:47
4695	1t2kC	5hpdA	1mdyAB	-13.366	2023-08-05 03:35:47
4696	1t2kC	5hpdA	2c9nYZ	-32.759	2023-08-05 03:35:47
4697	1t2kC	7apjA	1fvfAB	-19.398	2023-08-05 03:35:47
4698	1t2kC	7apjA	2eiaAB	-17.85	2023-08-05 03:35:47
4699	1t2kC	7bwnD	1f23BC	-16.339	2023-08-05 03:35:47
4700	1t2kC	7bwnD	1g6uAB	-12.596	2023-08-05 03:35:47
4701	1t2kC	7bwnD	2ba2BC	-10.973	2023-08-05 03:35:47
4702	1t2kC	7bwnD	2bcoAB	-10.992	2023-08-05 03:35:47
4703	1t2kC	7bwnD	2db4AB	-13.016	2023-08-05 03:35:47
4704	1t2kC	7bwnD	2geyAD	-7.641	2023-08-05 03:35:47
4705	1t2kC	7bwnD	2gyqAB	-14.849	2023-08-05 03:35:47
4706	1t2kC	7bwnD	2jd7CY	-13.364	2023-08-05 03:35:47
4707	1t2kC	7bwnD	3bccEJ	-9.418	2023-08-05 03:35:47
4708	1t2kC	7bwnD	3breAB	-17.956	2023-08-05 03:35:47
4709	1t2kC	7bwnD	3ehfAB	-7.036	2023-08-05 03:35:47
4710	1t2kC	7bwnD	3kawGH	-13.387	2023-08-05 03:35:47
4711	1t2kC	7bwnD	3pkzEG	-16.467	2023-08-05 03:35:47
4712	1t2kC	7el4A	3pkzEG	-8.556	2023-08-05 03:35:47
4713	1t2kC	8f2hA	1g6uAB	-17.506	2023-08-05 03:35:47
4714	1unpA	1t2kC	1yo7AB	-6.917	2023-08-05 03:35:47
4715	1vywA	3epzB	1iasAD	-12.592	2023-08-05 03:35:47
4716	2lgcA	2zoqA	3n9xAB	-7.909	2023-08-05 03:35:47
4717	2h8nA	2l5gB	1f23BC	-16.943	2023-08-05 03:35:47
4718	2h8nA	2l5gB	1ft9AB	-16.509	2023-08-05 03:35:47
4719	2h8nA	2l5gB	1k1fCD	-8.91	2023-08-05 03:35:47
4720	2h8nA	2l5gB	1qbzAB	-20.76	2023-08-05 03:35:47
4721	2h8nA	2l5gB	1u5uAB	-18.258	2023-08-05 03:35:47
4722	2h8nA	2l5gB	1u9fCD	-17.898	2023-08-05 03:35:47
4723	2h8nA	2l5gB	1ud0AB	-23.337	2023-08-05 03:35:47
4724	2h8nA	2l5gB	1vp7EF	-17.236	2023-08-05 03:35:47
4725	2h8nA	2l5gB	2ba2BC	-9.58	2023-08-05 03:35:47
4726	2h8nA	2l5gB	2c5jAB	-16.671	2023-08-05 03:35:47
4727	2h8nA	2l5gB	2c9nYZ	-23.733	2023-08-05 03:35:47
4728	2h8nA	2l5gB	2f22AB	-11.068	2023-08-05 03:35:47
4729	2h8nA	2l5gB	2gd7AB	-28.816	2023-08-05 03:35:47
4730	2h8nA	2l5gB	2iw5AB	-21.326	2023-08-05 03:35:47
4731	2h8nA	2l5gB	2o94AD	-9.514	2023-08-05 03:35:47
4732	2h8nA	2l5gB	2spcAB	-19.338	2023-08-05 03:35:47
4733	2h8nA	2l5gB	2x7xAB	-23.589	2023-08-05 03:35:47
4734	2h8nA	2l5gB	3gifAB	-11.058	2023-08-05 03:35:47
4735	2h8nA	2l5gB	3gjoCD	-23.504	2023-08-05 03:35:47
4736	2h8nA	2l5gB	3kqgAB	-17.961	2023-08-05 03:35:47
4737	2h8nA	2l5gB	3mkyBP	-14.401	2023-08-05 03:35:47
4738	2h8nA	2l5gB	3nrxAB	-25.227	2023-08-05 03:35:47
4739	2h8nA	2l5gB	3omeAF	-14.922	2023-08-05 03:35:47
4740	2h8nA	2l5gB	3rwrSW	-22.973	2023-08-05 03:35:47
4741	2h8nA	3gb8A	1tlbSU	-10.442	2023-08-05 03:35:47
4742	2h8nA	3gb8A	2zl4GN	-7.255	2023-08-05 03:35:47
4743	2h8nA	4bsmA	2o94AD	-12.448	2023-08-05 03:35:47
4744	2h8nA	4bsmA	3kawGH	-12.814	2023-08-05 03:35:47
4745	2h8nA	5disA	2zl4GN	-14.717	2023-08-05 03:35:47
4746	2ltpA	2h8nA	1brrAB	-7.815	2023-08-05 03:35:47
4747	2ltpA	2h8nA	3k35CD	-7.539	2023-08-05 03:35:47
4748	2ltpA	2h8nA	3rguAB	-8.576	2023-08-05 03:35:47
4749	2ltpA	2h8nA	3u59AC	-10.487	2023-08-05 03:35:47
4750	1olgA	1t2kC	1g6uAB	-8.934	2023-08-05 03:35:47
4751	1olgA	1t2kC	1r0dAI	-21.332	2023-08-05 03:35:47
4752	1olgA	1t2kC	2efcAC	-18.305	2023-08-05 03:35:47
4753	1olgA	1t2kC	2f66DF	-6.961	2023-08-05 03:35:47
4754	1olgA	1t2kC	2geyAD	-8.698	2023-08-05 03:35:47
4755	1olgA	1t2kC	2gyqAB	-14.773	2023-08-05 03:35:47
4756	1olgA	1t2kC	2x7xAB	-11.481	2023-08-05 03:35:47
4757	1olgA	1t2kC	3atpAB	-16.341	2023-08-05 03:35:47
4758	2l5gB	2h8nA	1eboDF	-15.026	2023-08-05 03:35:47
4759	2l5gB	2h8nA	1fvfAB	-19.062	2023-08-05 03:35:47
4760	2l5gB	2h8nA	1nbbAB	-14.724	2023-08-05 03:35:47
4761	2l5gB	2h8nA	1qbzAB	-16.703	2023-08-05 03:35:47
4762	2l5gB	2h8nA	1tlbSU	-9.089	2023-08-05 03:35:47
4763	2l5gB	2h8nA	1vp7EF	-22.213	2023-08-05 03:35:47
4764	2l5gB	2h8nA	2ba2BC	-12.071	2023-08-05 03:35:47
4765	2l5gB	2h8nA	2hsqAB	-22.224	2023-08-05 03:35:47
4766	2l5gB	2h8nA	2ieqAC	-12.818	2023-08-05 03:35:47
4767	2l5gB	2h8nA	2p1aAB	-14.392	2023-08-05 03:35:47
4768	2l5gB	2h8nA	2p22CD	-15.644	2023-08-05 03:35:47
4769	2l5gB	2h8nA	2pjwHV	-14.168	2023-08-05 03:35:47
4770	2l5gB	2h8nA	2spcAB	-25.059	2023-08-05 03:35:47
4771	2l5gB	2h8nA	2vrsAC	-26.769	2023-08-05 03:35:47
4772	2l5gB	2h8nA	2wprAB	-18.113	2023-08-05 03:35:47
4773	2l5gB	2h8nA	2wr0BC	-12.891	2023-08-05 03:35:47
4774	2l5gB	2h8nA	2x7xAB	-23.21	2023-08-05 03:35:47
4775	2l5gB	2h8nA	2zl4GN	-7.764	2023-08-05 03:35:47
4776	2l5gB	2h8nA	3f1iHS	-9.616	2023-08-05 03:35:47
4777	2l5gB	2h8nA	3ghgGI	-17.52	2023-08-05 03:35:47
4778	2l5gB	2h8nA	3gjoCD	-24.006	2023-08-05 03:35:47
4779	2l5gB	2h8nA	3m9bIJ	-24.891	2023-08-05 03:35:47
4780	2l5gB	2h8nA	3mf0AB	-17.923	2023-08-05 03:35:47
4781	2l5gB	2h8nA	3mq9AD	-19.26	2023-08-05 03:35:47
4782	2l5gB	2h8nA	3nrxAB	-17.246	2023-08-05 03:35:47
4783	2l5gB	2h8nA	3omeAF	-22.062	2023-08-05 03:35:47
4784	2l5gB	2h8nA	3opcAB	-12.58	2023-08-05 03:35:47
4785	2l5gB	2h8nA	3p8cDF	-14.085	2023-08-05 03:35:47
4786	2l5gB	2h8nA	3q24AB	-10.217	2023-08-05 03:35:47
4787	2l5gB	2h8nA	3u59AC	-23.456	2023-08-05 03:35:47
4788	2l5gB	2vqjA	2x7xAB	-19.163	2023-08-05 03:35:47
4789	5zooG	2l5gB	1brrAB	-26.805	2023-08-05 03:35:47
4790	5zooG	2l5gB	1ec5BC	-8.74	2023-08-05 03:35:47
4791	5zooG	2l5gB	1fvfAB	-26.115	2023-08-05 03:35:47
4792	5zooG	2l5gB	2x7xAB	-23.333	2023-08-05 03:35:47
4793	5zooG	2l5gB	3k6cBC	-7.83	2023-08-05 03:35:47
4794	5zooG	2ltpA	3iynRS	-10.962	2023-08-05 03:35:47
4795	5zooG	4a69C	4a69AC	-13.96	2023-08-05 03:35:47
4796	3od6X	2zoqA	2qg5AB	-16.63	2023-08-05 03:35:47
4797	3od6X	2zoqA	3n9xAB	-9.05	2023-08-05 03:35:47
4798	3q01A	1t2kC	1r0dAI	-11.619	2023-08-05 03:35:47
4799	3q01A	1t2kC	2x7xAB	-11.307	2023-08-05 03:35:47
4800	3q01A	1t2kC	3d8kAD	-15.29	2023-08-05 03:35:47
4801	3q01B	1t2kC	1g6uAB	-6.685	2023-08-05 03:35:47
4802	3q01B	1t2kC	1mdyAB	-18.595	2023-08-05 03:35:47
4803	3q01B	1t2kC	2efcAC	-9.492	2023-08-05 03:35:47
4804	3q01B	1t2kC	3d8kAD	-16.988	2023-08-05 03:35:47
4805	3q01B	1t2kC	3r39AB	-23.627	2023-08-05 03:35:47
4806	3q05A	1t2kC	2geyAD	-5.341	2023-08-05 03:35:47
4807	3q05A	1t2kC	3d8kAD	-7.652	2023-08-05 03:35:47
4808	3q05A	1t2kC	3r39AB	-14.789	2023-08-05 03:35:47
4809	5disA	2h8nA	3k35CD	-11.321	2023-08-05 03:35:47
4810	5etcA	2zoqA	3ma6AB	-11.494	2023-08-05 03:35:47
4811	5etcA	2zoqA	3n9xAB	-5.23	2023-08-05 03:35:47
4812	5houA	1t2kC	2hw5AB	-10.975	2023-08-05 03:35:47
4813	5hp0A	1t2kC	2c9nYZ	-12.26	2023-08-05 03:35:47
4814	5hp0A	1t2kC	3omeAF	-18.813	2023-08-05 03:35:47
4815	5hpdA	1t2kC	2c9nYZ	-16.77	2023-08-05 03:35:47
4816	5hpdA	1t2kC	2hilEH	-11.264	2023-08-05 03:35:47
4817	6lhdB	1t2kC	2x7lMN	-14.69	2023-08-05 03:35:47
4818	4bsmA	2h8nA	2o94AD	-9.685	2023-08-05 03:35:47
4819	4bsmA	2h8nA	2raxEF	-16.867	2023-08-05 03:35:47
4820	2zoqA	2lgcA	2zoqAB	-6.638	2023-08-05 03:35:47
4821	2zoqA	2lgcA	3hv4AB	-11.526	2023-08-05 03:35:47
4822	2zoqA	2lgcA	3mvlAB	-11.105	2023-08-05 03:35:47
4823	2zoqA	2lgcA	3n9xAB	-9.031	2023-08-05 03:35:47
4824	2zoqA	3od6X	2bujAB	-7.276	2023-08-05 03:35:47
4825	2zoqA	3od6X	2zoqAB	-15.499	2023-08-05 03:35:47
4826	2zoqA	3od6X	3hv4AB	-7.02	2023-08-05 03:35:47
4827	2zoqA	5etcA	2zoqAB	-11.45	2023-08-05 03:35:47
4828	2zoqA	5etcA	3hv4AB	-8.476	2023-08-05 03:35:47
4829	2zoqA	5etcA	3mvlAB	-12.473	2023-08-05 03:35:47
4830	2zoqA	8a8mA	3n9xAB	-11.907	2023-08-05 03:35:47
4831	3epzA	7b5lL	1jm0BE	-9.417	2023-08-05 03:35:47
4832	3gb8A	2h8nA	3gk0FG	-7.324	2023-08-05 03:35:47
4833	8a8mA	2zoqA	3n9xAB	-9.18	2023-08-05 03:35:47
4834	7apjA	1t2kC	1fvfAB	-10.147	2023-08-05 03:35:47
4835	7apjA	1t2kC	1jrkBD	-5.098	2023-08-05 03:35:47
4836	7apjA	1t2kC	2eiaAB	-15.225	2023-08-05 03:35:47
4837	7b5lL	7tvbA	1yafAC	-5.351	2023-08-05 03:35:47
4838	7bwnD	1t2kC	1g6uAB	-17.097	2023-08-05 03:35:47
4839	7bwnD	1t2kC	1mdyAB	-16.639	2023-08-05 03:35:47
4840	7bwnD	1t2kC	1r0dAI	-19.156	2023-08-05 03:35:47
4841	7bwnD	1t2kC	1yo7AB	-9.364	2023-08-05 03:35:47
4842	7bwnD	1t2kC	2geyAD	-6.438	2023-08-05 03:35:47
4843	7bwnD	1t2kC	2gyqAB	-14.041	2023-08-05 03:35:47
4844	7bwnD	1t2kC	2ozbBE	-6.408	2023-08-05 03:35:47
4845	7bwnD	1t2kC	2x7xAB	-19.447	2023-08-05 03:35:47
4846	7bwnD	1t2kC	3atpAB	-6.473	2023-08-05 03:35:47
4847	7bwnD	1t2kC	3emoAC	-10.985	2023-08-05 03:35:47
4848	7bwnD	1t2kC	3eq2AB	-19.428	2023-08-05 03:35:47
4849	7bwnD	1t2kC	3nrxAB	-14.855	2023-08-05 03:35:47
4850	7apjA	1t2kC	3nmjAB	-10.048	2023-08-05 03:35:46
4851	7bwnD	1t2kC	1xlyAB	-9.103	2023-08-05 03:35:46
4852	7bwnD	1t2kC	1xouAB	-14.185	2023-08-05 03:35:46
4853	7bwnD	1t2kC	2d8dAB	-9.933	2023-08-05 03:35:46
4854	7bwnD	1t2kC	2p1iBC	-6.838	2023-08-05 03:35:46
4855	7bwnD	1t2kC	3eqxAB	-13.491	2023-08-05 03:35:46
4856	7bwnD	1t2kC	3fb2AB	-10.099	2023-08-05 03:35:46
4857	7bwnD	1t2kC	3fflBD	-14.434	2023-08-05 03:35:46
4858	2l5gB	2h8nA	1a93AB	-30.65	2023-08-05 03:35:46
4859	2l5gB	2h8nA	1xouAB	-14.317	2023-08-05 03:35:46
4860	2l5gB	2h8nA	2g42AB	-14.573	2023-08-05 03:35:46
4861	2l5gB	2h8nA	2ligAB	-14.253	2023-08-05 03:35:46
4862	2l5gB	2h8nA	3kypEF	-15.529	2023-08-05 03:35:46
4863	2l5gB	2h8nA	3m65AB	-13.369	2023-08-05 03:35:46
4864	2l5gB	2h8nA	3q6aAD	-17.963	2023-08-05 03:35:46
4865	2l5gB	2h8nA	3rwrFG	-15.525	2023-08-05 03:35:46
4866	2l5gB	2h8nA	3tsiAB	-15.741	2023-08-05 03:35:46
4867	2h8nA	2l5gB	1oedAE	-21.611	2023-08-05 03:35:46
4868	2h8nA	2l5gB	1xouAB	-17.044	2023-08-05 03:35:46
4869	2h8nA	2l5gB	2hpcGH	-14.614	2023-08-05 03:35:46
4870	2h8nA	2l5gB	2ligAB	-14.224	2023-08-05 03:35:46
4871	2h8nA	2l5gB	2p1iBC	-15.374	2023-08-05 03:35:46
4872	2h8nA	2l5gB	2qlzAB	-17.005	2023-08-05 03:35:46
4873	2h8nA	2l5gB	2zbbAB	-13.372	2023-08-05 03:35:46
4874	2h8nA	2l5gB	3dkwAB	-26.831	2023-08-05 03:35:46
4875	2h8nA	2l5gB	3m65AB	-17.647	2023-08-05 03:35:46
4876	2h8nA	2l5gB	3n27AC	-16.297	2023-08-05 03:35:46
4877	2h8nA	2l5gB	3rwrFG	-10.089	2023-08-05 03:35:46
4878	2h8nA	3gb8A	2ql2AB	-14.37	2023-08-05 03:35:46
4879	2h8nA	4bsmA	2p1iBC	-8.559	2023-08-05 03:35:46
4880	1t2kC	1olgA	1qo0DE	-19.742	2023-08-05 03:35:46
4881	1t2kC	1olgA	1xouAB	-21.095	2023-08-05 03:35:46
4882	1t2kC	1olgA	2d4uAB	-16.451	2023-08-05 03:35:46
4883	1t2kC	1olgA	2h6cAB	-16.033	2023-08-05 03:35:46
4884	1t2kC	1olgA	2h8pCD	-14.027	2023-08-05 03:35:46
4885	1t2kC	1olgA	2p1iBC	-16.436	2023-08-05 03:35:46
4886	1t2kC	1olgA	3zrxAB	-17.772	2023-08-05 03:35:46
